Date,Tweet
2022-02-15 19:32:35+00:00,@DaWorstMemes Got this from the goog https://t.co/Sbhz7J8yDe
2022-02-15 18:59:40+00:00,"So fun thought experiment here. $GOOG at 20x 2005 revenue would have been a $122 billion company. That's a 17% annualized return to today (14x return). If it's at 40x forward, it's a 12% annualized return (6.8x return). https://t.co/jsUF6AjyfO"
2022-02-15 16:51:49+00:00,"Ran a Finviz Screen: 

✔️Mega Cap &gt; $200B
✔️EPS Growth next 5-years of 15%+
✔️&lt; 25x Forward PE 

Results (6):
$BAC 
$BRK.B
$DHR
$FB
$GOOG
$TSM"
2022-02-15 08:23:45+00:00,"$SE Banned from India.

“RUN FOR THE HIL…oh wait”

$GOOG Banned from China
$FB Banned from China
$BTC Banned from China
$MELI isn’t even in Asia

Seems like they’re all doing fine."
2022-02-14 15:26:34+00:00,"I am not saying #bigtech can’t or won’t bottom here now at 14050.. 

I am just saying it’s healthier if it bottoms about 7-9% lower 

Which is 790 $tsla now 872 it’s 200 $fb now 218 $Amzn at 2800 may be 

$goog I can get back in 2400 now 2700 

$Msft may be 255-260 for me now 285"
2022-02-14 15:23:02+00:00,"These guys are pathetic trading in and out of #BigTech 

Tell me why buy $tsla $msft $goog on Monday when you were selling same names on Friday? 

Why not wait a little longer ? 

Makes no sense to me tbh.. 

I wanna buy #bigTech too but am waiting for climactic action"
2022-02-14 13:04:54+00:00,- goog!e https://t.co/rimyBmSZfv
2022-02-13 22:57:36+00:00,"$GOOGL $GOOG Google Cloud Loss Margins coming down fast (Operating losses divided by revenues):
Q4 2019 = 46%
Q4 2020 = 32%
Q4 2021 = 16%

Not unrealistic to assume that by Q4 2022 GCP starts to break even."
2022-02-13 18:35:17+00:00,"IA Live Q&amp;A: #BTC in March, $TSLA vs $GOOG, Covered Call Strategy, #CryptoBots, Staking, Energy, $SOFI and so much more live at 11am PT https://t.co/1JvH71FxUC https://t.co/04FCjSogIV"
2022-02-12 23:20:45+00:00,"What's the point of valuing companies,if you don't act on your valuations? I will continue to hold $MSFT, and I have added $FB and $AMZN to the mix. $GOOG and $AAPL are a price surprise away from being buys, but $NFLX does not tempt me.  https://t.co/OkNvYIjWQk"
2022-02-12 19:16:19+00:00,"2/ CR = EFCF x IRR / Net Inc
EFCF = FCF after divs
IRR = MROI after tax
Net Inc = Net Income

Ex: GOOG generates $80B FCF, buys back $50B stock at 25x P/E, $30B to cash at 1% after-tax

CR = ($50B x 4% + $30B x 1%)/ $67.6B NI = +3.4pp growth

EPS Growth = Vol + Pricing + OM% + CR"
2022-02-12 11:30:04+00:00,"1/ Understanding AWS - A perspective from a manager who has $AMZN as one of the largest positions in the portfolio for over 7 years.

In the thread, I will also discuss $MSFT's Azure, $GOOG's GCP. Let's dive in."
2022-02-12 08:19:50+00:00,"Growth in revenues in most new age Indian companies should be seen in context of GOOG growing its revenues 32%, in the recent qtr, on US$ 55 Billion base.

In our case, these new cos cannot achieve 30-50% growth year on year w/o a -ve impact on margins trying to get this growth"
2022-02-11 22:35:16+00:00,"Seth Klarman trims $GOOG, $FB &amp; $MU in Q4!

Or rather took a machete to Micron https://t.co/xqrIPolyZz"
2022-02-11 20:28:00+00:00,"$goog now back below 2650 😑 

$aapl flirting with 168 

Not sure this is good 

$tsla far below 880 now 850 

I am not feeling it 

Feels soft 😞"
2022-02-11 20:01:56+00:00,Bought some $GOOG. Lots of search traffic during wars.
2022-02-11 18:37:36+00:00,"Loaded some more $GOOG, $AMZN, $NFLX and other tech. Turn around is immanent. Inflation has hit a temporary high. I may be wrong but if I'm right, I'm cashing out big time. $TSLA"
2022-02-10 18:48:03+00:00,"Lower prices now need a new low in Tic TOP 

While S&amp;P500 made new lows , Tic TOP did not 

New lows in Tic TOP usher in 4450-4480 

Else we don’t 

My Tic TOP setting is: 

$MSFT
$AAPL 
$GOOG 
$AMAZN 
$TSLA"
2022-02-10 15:26:35+00:00,"If you look at $Amzn it’s below 3200 

$Msft is teetering at 300

$adbe ffs is down in gutter at 500

$nvda down

$goog at 2800 🙄

What’s rallying? Banks $bac, $xlf , $xom, $cvx again 😂 

$xlk #BigTech has to do better 

Now 4575… https://t.co/1onOGJHmDc"
2022-02-10 02:34:56+00:00,"@BackpackerFI If I was under 40
$ABNB 
$GOOG
$NVDA 
If I was over 40
$COST
$V
$MSFT"
2022-02-09 17:51:57+00:00,What the hell happened to $goog? Just looked and down hard.
2022-02-09 11:02:02+00:00,"$GOOG 20:1 stock split might spark a wave. On avg, stock splits return +25% in the 12 months following the split, vs +9% for non-split stocks in the S&amp;P 500. https://t.co/Kgov1wDtdx"
2022-02-09 10:21:33+00:00,"$TSLA +1.3% to $934 pre-mkt with equities rising again (SPX +0.8%, NDX +0.9%). Investors getting used to a 2% 10yrTY (1.92% -4.3bp) and are buying up shares of growth names with rising revisions ( $CMG, $GOOG). Beaten up takeout candidates ( $PTON, $MNDT) also getting some love."
2022-02-09 09:15:12+00:00,"ra te and re view nya dong gais 💙
cr pic by goog|e https://t.co/KeAq7d0Vvw"
2022-02-08 21:27:26+00:00,DOCS ENPH TSLA NET ABNB TTD SE DOCN COIN RBLX AFRM UPST GOOG AMZN MSFT DWAC SNAP BILL BROS SI GTLB U some other names on my weekly list right now. Also have names reporting written down.
2022-02-08 15:38:46+00:00,"$goog may be the next shoe to drop me thinks after this $fb fiasco 

Now 2750 

A lot of these company’s fortunes depends on cookies and being able to steal user data 

I don’t think it gets easier to do so in future 🤔🤔"
2022-02-08 15:30:59+00:00,Someone on TikTok told me $GOOG was going to double because of the split. This is not fair!
2022-02-08 14:11:11+00:00,$AMZN with the lead. $MSFT $GOOG $BABA growing faster. https://t.co/KZXDNblP7S
2022-02-08 11:35:32+00:00,"2/ I continue to think $AAPL, $AMZN, $GOOG (owns Fitbit) or dare I say $FB winds up with $PTON. Peloton remains a fabulous fitness brand, and offers huge opportunity for leverage into the VR fitness space. I don’t see the fit with $NKE, $DIS or Sony. Mgmt owns &gt;50% voting shares."
2022-02-08 06:12:11+00:00,goog night
2022-02-07 23:57:24+00:00,"@elonmusk Because they are desperate for attention. all ad revenues have gone to goog/fb/amzn. U don’t need these media outlets for most news (think weather/celebrity - all avail outside). Hence to get viewers media fear mongers and scrapes bottom of the barrel. They r not evil, just sad."
2022-02-07 21:00:49+00:00,t this wasn't goog el
2022-02-07 18:33:16+00:00,"People always ask me how Im positioned. This is it, even sold my loved $HUBS bc this isn't the environment for small caps. $GOOG $MSFT $BLK $AAPL $BX $TROW $KKR $JPM $TXN $MSCI $MCO + alot of $AMZN 2024 leaps.

nothing fancy and yes I have both goog/googl bc of split years back https://t.co/jTSCrzqfmn"
2022-02-06 20:42:05+00:00,"If this week S&amp;P500 close above 4536, IMO we will trade 4700 shortly thereafter. 

Much more to come ! 

I think #MAGA has enough power 💥 to be able to get this done. 

$MSFT $AAPL $GOOG $AMZN"
2022-02-06 20:38:10+00:00,Can MSFT (M) AAPL (A) GOOG (G) AMZN (A) make S&amp;P500 great again (4800)?
2022-02-06 16:56:09+00:00,TSLA vs GOOG vs AMZN. https://t.co/rZXqT67dUY
2022-02-06 16:22:46+00:00,"Something to reflect on!
$TSLA, $AMZN, $GOOG, $FB, $NFLX, $ABNB, $SHOP https://t.co/6XRPO1yFRI"
2022-02-06 02:59:11+00:00,"From EdgePoint Q4. Mark Leonard, everyone.

For the record, returns since then:

CSU 1625%
AMZN 1058%
MSFT 997%
GOOG 660% https://t.co/jvZcFqD9kZ"
2022-02-06 00:37:42+00:00,"Half of my portfolio is in these 9 stocks:

$AAPL Warren's favorite
$GOOG Search, AI, and YouTube
$AMD Dr. Lisa Su
$SHOP Power to the entrepreneurs
$SQ Not your grandpa's bank
$TTD Programmatic ads
$MTCH Social discovery
$MDB Big data, Atlas
$HUBS Midmarket CRM

What about you? https://t.co/PU1jlYjayU"
2022-02-05 18:46:19+00:00,I am not perfect. But hot damn $GOOG $FB $AMD paid https://t.co/plIoHNPbDK
2022-02-05 11:49:05+00:00,"1/x Time Taker and Time Giver - Explaining the diverging fortunes of $GOOG vs. $FB, $NFLX &amp; $SNAP. A thread on different competitive landscapes faced by the two groups of companies."
2022-02-05 09:05:05+00:00,"ChenChen's message♥️.
Goog morning✨ https://t.co/g6QJOe2SSb"
2022-02-05 06:45:42+00:00,"Sringar - Two Lashkar-e-Taiba terorists neutralized in a predawn encounter with security forces here in zakura 

Goog JOb Forces Jai Hind 💪🇮🇳"
2022-02-04 21:10:55+00:00,"FinTwit is falling apart. We've got people high on copium on $FB, worrying that AWS is a commodity in 10 years and that $AMZN is a short now, $GOOG is the best thing ever, nobody is talking about $MSFT &amp; $AAPL other than to joke about how Tim made Mark cry. 

Y'all need a weekend"
2022-02-04 17:04:19+00:00,"$GOOG should resume its share buyback next week ($50B in 2021, 2.7% of mkt cap) when its trading window re-opens. GOOG 20:1 stock split becomes effective after COB 7/15/2022. Like $TSLA if it split its stock, GOOG needs shareholder approval to increase the # of authorized shares."
2022-02-04 15:54:41+00:00,"Over the past three days, GOOG stock jumped 8%, Facebook (Meta) fell 26%, and AMZN is up 12%. These are some of the largest companies in the S&amp;P 500. Do you think the naysayers of index investing will finally admit ""mindless index investors"" don't set stock prices?  I doubt it."
2022-02-04 14:35:07+00:00,Just loaded $goog as it’s oversold again.
2022-02-04 14:21:28+00:00,"Today could be wild, with all the cross currents. $SNAP in, $FB out. $GOOG in, $PYPL out. $AMZN in by raising Prime prices, but top line weak (still up today). $TSLA in given strong fundamentals, $F out. 10yr TY way up, long duration equities down."
2022-02-04 13:49:57+00:00,"Key takeaway from earnings… it’s all about the cloud..

$MSFT
$GOOG
$AMZN"
2022-02-04 01:12:56+00:00,Let's use an example from history to illustrate. I first bought $GOOG in 2010. It continually de-rated till 2013. Did I worry the stock wasn't doing that well? No it was getting better and better. If the business is performing really well and has duration it will eventually go up
2022-02-03 22:33:01+00:00,"The biggest takeaway from $GOOG, $AMZN, and $SNAP results is that $FB is now a dumpster fire."
2022-02-03 21:50:54+00:00,"Think I open over a milly tomorrow? 

$AMZN $GOOG $AAPL $NQ_F"
2022-02-03 21:33:58+00:00,"Why was I bullish on $amzn $goog and bear on $nflx $fb and $PYPL before earnings ? 

Because no stock down before ER has gone more down this season after ER and no stock up before earnings has gone up after ER. 

Simple. This was the secret 🤫 😊"
2022-02-03 21:26:01+00:00,"Folks: this week I called 25% moves in $pypl $nflx $fb $goog AND $amzn BEFORE they happened in earnings in my substack 

Tonight I won’t call any earnings as I am coming too hot and this is where you fuck up imo 

Tonight I will only focus on S&amp;P500 emini levels 👍

FYI …"
2022-02-03 20:24:15+00:00,"$FB and one more thing… if and when the meta verse BS takes off, it’ll probably be a company like $MSFT $AAPL or $GOOG that benefits way more. Just my .02"
2022-02-03 19:41:51+00:00,"If we go by $pypl $fb $goog or $NFLX earnings this is the most important hour now 

This is where he or she finds out what the number is 

May be he scratches his left ball, may be she’s wearing a green blouse 👚 

Whatever it is , should now show on tape"
2022-02-03 19:16:26+00:00,"I saw weakness in $pypl at 175 before 25% dump 

I saw weakness in $nflx and $fb before 25% dump 

I saw strength in $goog before 20% pump 

I am not seeing the same fear on tape when it comes to $amzn 

Sry to disappoint you"
2022-02-03 18:24:24+00:00,I called 25% drop on $nflx and $fb and 20% pump in $goog BEFORE earning using tape
2022-02-03 18:10:20+00:00,"Tracking @chamath’s spread trade on @theallinpod 🔮
Nov 5 ➡️ Today 

Short
$FB   $341 ➡️ $240
$NFLX $665 ➡️ $412
$AAPL  $151 ➡️$175
$AMZN $3518 ➡️ $2806

Long
$GOOG  $2984 ➡️ $2904 (announce 20 for 1 split)
$MSFT   $336 ➡️ $306 (announce best quarter ever) https://t.co/06aPx63hOR"
2022-02-03 15:09:09+00:00,"👍 TRIN healthy 
👍 Tic TOP gaining 1.5 after OPEN 
👍 4504 holds, delivers 20

👎 Still below my 4536
👎 GOOG below 2962 

These are the variables of game this AM. Go play them 🐠"
2022-02-03 15:06:18+00:00,"If the indexes keep dropping, what’s at the top of your buy list? 

It’s $AAPL, $GOOG, and $MSFT for me. Not sexy, but very reliable."
2022-02-03 14:05:08+00:00,"The CEO of Rumble will be joining @matt_kohrs LIVE at 1pm ET to discuss the future of social media, his opinions on recent $FB $GOOG announcements, the events around @joerogan and $SPOT, how Rumble intersects with all of this and more.

Links to the stream will be shared shortly."
2022-02-03 12:28:46+00:00,"Mega caps pre-market:
$AAPL -1.1%
$MSFT -1.1%
$GOOG -1.3%
$AMZN -3.3% (reports tonight AH)
$TSLA -2.8% 
$FB -23%

$QQQ -2.2%"
2022-02-03 04:57:53+00:00,Getting tons of new follows last 48 hours perhaps because of $GOOG $AMD $FB. Pls manage expectation I’m not perfect. Only He is.
2022-02-03 03:07:33+00:00,"12/19 Dave Wehner went an extra mile on this call and pitched a spread trade for the poor shareholders: Long $GOOG, Short a basket of E-commerce stocks. 😂 https://t.co/ANVhFAyOzx"
2022-02-03 03:00:59+00:00,"Social Media

1. If I delete Facebook / Instagram, life will be as usual

2. If I delete WhatsApp, I won't be able to connect personally &amp; professionally

3. If I delete Twitter / Google, I'll be impacted significantly in my daily life

Big Money will move soon from $fb to $goog"
2022-02-03 02:38:30+00:00,"imgine if you cooked for goog and he didn't go ""mmm~"" https://t.co/F8eGSwcV1E"
2022-02-03 01:16:59+00:00,"Nasdaq futures actually better than I thought they would be. One thought: it's been my experience with big tech when one name gets hit on fundamentals, people rotate into the other ones. Sell $FB, buy $MSFT and $GOOG. People who own big tech are inclined to own other big tech."
2022-02-02 23:34:32+00:00,".@chamath called this spread trade in early november:

long $GOOG, $MSFT
short $FB, $NFLX, $AAPL, $AMZN

check out his explanation in this clip from e54... wow https://t.co/BuvXBHdqfa"
2022-02-02 22:45:32+00:00,$FB basically says IDFA is a tailwind for $GOOG b/c it makes them the best available option for certain verticals (ecomm specifically).
2022-02-02 22:38:51+00:00,Very cool of $FB to follow in $GOOG's footsteps and do a stock split.
2022-02-02 22:28:26+00:00,"Full disclosure, these are my current positions:

$MNDY $PLTR $DOCN $S $INMD $GOOG $APPS $DDOG $AMPL $SOFI $SE $GLBE $DLO $PUBM $LSPD $FUBO

I’m only looking to add $CFLT 

Big fan of all businesses above and high conviction

Looking forward to earnings!"
2022-02-02 21:48:29+00:00,"$GOOG trading -3% on negative read-through to its earnings from $FB 

wonder how badly $GOOG will miss when they report yesterday"
2022-02-02 21:47:26+00:00,"Don’t give me this bull shit that someone did not have $fb earnings today before release and did not have $goog earnings yesterday 

I can’t believe this after I saw 👀 tape my self 

I saw with my own pair of eyes 👀 today and yesterday between 2 pm and 3 pm"
2022-02-02 21:28:48+00:00,"Feb 1: ""Look at $GOOG, buy anything that sells ads!""
Feb 2: ""Look at $FB, sell anything that sells ads!"""
2022-02-02 21:14:11+00:00,Bought $goog on dip again.
2022-02-02 21:04:54+00:00,Indexes got so stretched I see limited upside and potential for downside if we sold....may just chop....or could head higher but with dark cloud covers in GOOG AMD NVDA treating it that could pullback and will re-assess how thats treated.
2022-02-02 19:39:40+00:00,YOU ARE TELLING ME ALPHABET DECIDED TO DO A 1 - 20 SPLIT AND MISSED THE OPPORTUNITY TO SPLIT “ALPHABET” INTO 26  SHARES PER SHARE $GOOGL $GOOG
2022-02-02 18:49:53+00:00,"2015 article on why Google $GOOG could buy $PYPL 
may be applicable today after big selloff in $PYPL
https://t.co/AalsZv1SHU"
2022-02-02 18:33:05+00:00,"$GOOG $GOOGL $IBM $DJI $DIA
https://t.co/zZFNaAVI3C"
2022-02-02 18:26:34+00:00,"AMZN play: (1) based on what GOOG, AAPL, MSFT did today, the big tech may max out their credit. (2) so, even with a giant beat by AMZN, that stock may get punished--why, because everybody knows it will rise, AND IT WILL NOT. (3) The mass is always late to the party. https://t.co/e6PGac1cuy"
2022-02-02 18:01:25+00:00,"$FB set up seems similar to $GOOG, absent stock split. 2022 Adv revs should recover as Covid wanes. 4Q expectations were brought down after 3Q.
- 4Q Revs +19%
- Adj EPS -4%
- DAUs +5.8% YoY
- MAUs +5.3% YoY
- FY’22 Revs +19%, EPS +3%
- 2022 1Q Revs +16%, EPS -11% https://t.co/o16m19jBxL"
2022-02-02 17:48:23+00:00,Here’s what Google’s 20:1 stock split will look like $GOOGL $GOOG https://t.co/IV1iYaIEI9
2022-02-02 17:29:43+00:00,@squawksquare I’m not selling $GOOG until after the 20:1 stock split.  Remember $TSLA in Aug 2020 when it increases +81% in 20 days. https://t.co/wJcSr00uQv
